category_label	category_name
260124	Allegro > Supermarket > Household Essentials > Household chemicals > Laundry > Laundry Detergents
260125	Allegro > Supermarket > Household Essentials > Household chemicals > Laundry > Softeners
260126	Allegro > Supermarket > Household Essentials > Household chemicals > Laundry > Detergent Pods and Tablets
260127	Allegro > Supermarket > Household Essentials > Household chemicals > Laundry > Gel Laundry Detergents
260128	Allegro > Supermarket > Household Essentials > Household chemicals > Laundry > Liquid Laundry Detergents
260130	Allegro > Supermarket > Household Essentials > Household chemicals > Laundry > Bleach
260131	Allegro > Supermarket > Household Essentials > Household chemicals > Laundry > Laundry and Dryer Sheets
260133	Allegro > Supermarket > Household Essentials > Household chemicals > Laundry > Washing Machine Cleaners
260134	Allegro > Supermarket > Household Essentials > Cleaning > Ironing Boards
260135	Allegro > Supermarket > Household Essentials > Cleaning > Ironing Board Covers
260136	Allegro > Supermarket > Household Essentials > Cleaning > Drying Racks
260137	Allegro > Supermarket > Household Essentials > Cleaning > Clothespins, Lines, Baskets
260138	Allegro > Supermarket > Household Essentials > Household chemicals > Laundry > Other
260141	Allegro > Home and Garden > Lighting > Cable and Rail Systems
260142	Allegro > Beauty > Care > Hair > Hair regrowth products
260146	Allegro > Supermarket > Household Essentials > Cleaning > Trash bins
260147	Allegro > Supermarket > Household Essentials > Cleaning > Brooms, Dustpans and Brushes
260148	Allegro > Supermarket > Household Essentials > Cleaning > Toilet Brushes
260149	Allegro > Supermarket > Household Essentials > Cleaning > Mops
260150	Allegro > Supermarket > Household Essentials > Cleaning > Brooms
260151	Allegro > Supermarket > Household Essentials > Cleaning > Cloths, Wipes, Paper Towels
260152	Allegro > Supermarket > Household Essentials > Cleaning > Buckets
260153	Allegro > Supermarket > Household Essentials > Cleaning > Trash Bags
260155	Allegro > Supermarket > Household Essentials > Cleaning > Cleaning Gloves
260156	Allegro > Supermarket > Household Essentials > Cleaning > Squeegees
260157	Allegro > Supermarket > Household Essentials > Cleaning > Other
260162	Allegro > Business and Services > Industry > Professional Cleaning Equipment > Professional chemicals
260163	Allegro > Business and Services > Industry > Professional Cleaning Equipment > Professional mops
260166	Allegro > Business and Services > Industry > Professional Cleaning Equipment > Industrial vacuum cleaners
260170	Allegro > Business and Services > Industry > Professional Cleaning Equipment > Industrial carts
260172	Allegro > Business and Services > Industry > Professional Cleaning Equipment > Accessories
260244	Allegro > Supermarket > Household Essentials > Household chemicals > Dishwashing > Dishwasher Detergents
260245	Allegro > Supermarket > Household Essentials > Household chemicals > Dishwashing > Dishwasher Gels and Powders
260246	Allegro > Supermarket > Household Essentials > Household chemicals > Dishwashing > Dishwasher Salt
260247	Allegro > Supermarket > Household Essentials > Household chemicals > Dishwashing > Dishwasher Rinse Aid
260249	Allegro > Supermarket > Household Essentials > Household chemicals > Dishwashing > Dishwasher Fresheners
260250	Allegro > Supermarket > Household Essentials > Household chemicals > Dishwashing > Other
260251	Allegro > Supermarket > Household Essentials > Cleaning > Sponges, Scrubbers, Scourers
260252	Allegro > Supermarket > Household Essentials > Cleaning > Dish Drying Racks and Drainers
260253	Allegro > Supermarket > Household Essentials > Household chemicals > Dishwashing > Dish Soap
260260	Allegro > Kids > Garden Toys > Games > Balls
260266	Allegro > Automotive > Car Equipment and Accessories > Tuning Accessories > Automotive Foils > Tinting foils
260267	Allegro > Automotive > Car Equipment and Accessories > Tuning Accessories > Automotive Foils > Body Foils
260269	Allegro > Automotive > Car Equipment and Accessories > Tuning Accessories > Automotive Foils > Application Accessories
260271	Allegro > Culture and Entertainment > Books and Comics > Calendars, Gadgets and Accessories > Desk Calendars
260273	Allegro > Culture and Entertainment > Books and Comics > Calendars, Gadgets and Accessories > Journals, Planners
260275	Allegro > Electronics > Phones and Accessories > Smartphones and Cell Phones > Asus > ROG Phone
260276	Allegro > Electronics > Phones and Accessories > Smartphones and Cell Phones > Xiaomi > Mi MIX 3
260284	Allegro > Business and Services > Industry > Machinery and equipment > Forestry and wood industry > Sawdust extraction
260289	Allegro > Electronics > Computers > Laptop Parts > Motherboards
260292	Allegro > Electronics > Computers > Accessories (Laptop, PC) > Cables, Connectors, Extension Cords > Flat Cables
260294	Allegro > Business and Services > Industry > Recycling and Garbage Disposal > Bags
260295	Allegro > Business and Services > Industry > Recycling and Garbage Disposal > Trash cans
260297	Allegro > Business and Services > Industry > Recycling and Garbage Disposal > Can crashers
260298	Allegro > Business and Services > Industry > Recycling and Garbage Disposal > Sorting racks
260300	Allegro > Kids > Garden Toys > Pools and Pool Toys > Pools
260302	Allegro > Kids > Garden Toys > Pools and Pool Toys > Pool Toys
260304	Allegro > Kids > Garden Toys > Sandboxes and Sand Toys > Sand Toys
260306	Allegro > Culture and Entertainment > Books and Comics > Calendars, Gadgets and Accessories > Bookmarks
260311	Allegro > Culture and Entertainment > Musical Instruments > Guitars and Accessories > Classical
260313	Allegro > Collections and Art > Antiques and Art > Art Supplies > Drawing > Pads, Sketchbooks
260314	Allegro > Sports and Travel > Gym and Fitness > Fitness training > Training Ladders
260319	Allegro > Beauty > Care > Shaving and hair removal > Women's > Wax and sugaring pastes > Tool cleaners
260321	Allegro > Beauty > Care > Shaving and hair removal > Women's > Shaving creams, gels, foams
260322	Allegro > Beauty > Care > Shaving and hair removal > Women's > Aftershave products
260327	Allegro > Beauty > Care > Shaving and hair removal > Men's > After shaves
260329	Allegro > Beauty > Care > Shaving and hair removal > Men's > Shaving creams, gels, foams
260335	Allegro > Home and Garden > Garden > Gardening Tools > Mowers > Battery Mowers
260337	Allegro > Sports and Travel > Gym and Fitness > Clothes > Leggings
260338	Allegro > Electronics > Computers > Printers and Scanners > Drum Units > Genuine
260339	Allegro > Electronics > Computers > Printers and Scanners > Drum Units > Substitutes
260341	Allegro > Electronics > Computers > Printers and Scanners > Toners > Genuine
260342	Allegro > Electronics > Computers > Printers and Scanners > Toners > Substitutes
260345	Allegro > Electronics > Computers > Printers and Scanners > Inks > Genuine
260346	Allegro > Electronics > Computers > Printers and Scanners > Inks > Substitutes
260347	Allegro > Electronics > Computers > Printers and Scanners > All-in-One Devices
260380	Allegro > Beauty > Care > Shaving and hair removal > Men's > Beard and mustache care > Other
260381	Allegro > Beauty > Care > Shaving and hair removal > Men's > Beard and mustache care > Sets
260382	Allegro > Beauty > Care > Shaving and hair removal > Men's > Beard and mustache care > Lotions
260384	Allegro > Beauty > Care > Shaving and hair removal > Men's > Beard and mustache care > Oils
260386	Allegro > Beauty > Care > Shaving and hair removal > Men's > Beard and mustache care > Shampoos
260387	Allegro > Beauty > Care > Shaving and hair removal > Men's > Beard and mustache care > Combs
260389	Allegro > Culture and Entertainment > Books and Comics > Children's Books > Foreign Languages Learning for Kids
260390	Allegro > Electronics > Phones and Accessories > Smartwatches and Accessories > Smartwatches > Garmin
260391	Allegro > Home and Garden > Construction Work and Equipment > Hydraulic Installations and Accessories > Filters and Water Softeners
260392	Allegro > Home and Garden > Construction Work and Equipment > Hydraulic Installations and Accessories > Plugs
260394	Allegro > Kids > Mother and Baby Accessories > Electronic Nannies and Breathing Monitors
260395	Allegro > Culture and Entertainment > Books and Comics > Young Adult > Young Adult
260399	Allegro > Culture and Entertainment > Books and Comics > Young Adult > Other
26040	Allegro > Collections and Art > Antiques and Art > Sculpture
260401	Allegro > Kids > Health and Hygiene > Medical Devices > Fetal Pulse Detectors
260402	Allegro > Kids > Health and Hygiene > Medical Devices > Inhalers and Nebulizers
260403	Allegro > Kids > Health and Hygiene > Medical Devices > Air Purifiers and Humidifiers
260405	Allegro > Kids > Health and Hygiene > Medical Devices > Thermometers
260414	Allegro > Home and Garden > Construction Work and Equipment > Bathroom and Toilet > Wall-Mounted In-Wall Toilet Sets
260415	Allegro > Fashion > Clothing, Shoes, Accessories > Footwear > Men > Ankle Boots
260416	Allegro > Home and Garden > Construction Work and Equipment > Bathroom and Toilet > Bathroom Faucets > Washbasin Faucets
260417	Allegro > Home and Garden > Construction Work and Equipment > Bathroom and Toilet > Bathroom Faucets > Bidet Faucets
260419	Allegro > Home and Garden > Construction Work and Equipment > Bathroom and Toilet > Bathroom Faucets > Shower Faucets
260420	Allegro > Home and Garden > Construction Work and Equipment > Bathroom and Toilet > Bathroom Faucets > Bath and Shower Faucets
260422	Allegro > Home and Garden > Construction Work and Equipment > Bathroom and Toilet > Bathroom Faucets > Faucet Spouts
260425	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle parts > Body elements > Handlebar tips and weights
260438	Allegro > Electronics > Audio, Video and Household Appliances > Home Audio > Recorders and Media > Cassette
260442	Allegro > Electronics > Audio, Video and Household Appliances > Portable Audio Equipment > Covers and Cases
260453	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle parts > Engines and Components > Crank-piston system > Con rods
260456	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle parts > Engines and Components > Crank-piston system > Crankshafts
260459	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle parts > Engines and Components > Cylinders and components > Complete cylinders
260463	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle parts > Electrical system, ignition > Horns
260464	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle parts > Electrical system, ignition > Meters
260466	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle parts > Electrical system, ignition > Stators
260473	Allegro > Home and Garden > Construction Work and Equipment > Bathroom and Toilet > Shower Cabins and Showers > Drains
260476	Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle parts > Drive system > Drive chains
260493	Allegro > Home and Garden > Construction Work and Equipment > Bathroom and Toilet > Shower Cabins and Showers > Shower Sets
260494	Allegro > Beauty > Care > Hand and foot care > Hand masks and serums
260495	Allegro > Beauty > Care > Hand and foot care > Hand scrubs
260496	Allegro > Beauty > Care > Hand and foot care > Corn, callousing, callus, warts
260497	Allegro > Beauty > Care > Hand and foot care > Foot scrubs
260498	Allegro > Beauty > Care > Hand and foot care > Foot salts
260501	Allegro > Beauty > Care > Hand and foot care > Sets
260506	Allegro > Culture and Entertainment > Books and Comics > Children's Books > Books with Covermount
260507	Allegro > Home and Garden > Construction Work and Equipment > Bathroom and Toilet > Baths and Accessories > Baths
260508	Allegro > Home and Garden > Construction Work and Equipment > Bathroom and Toilet > Baths and Accessories > Bathtub Screens
260521	Allegro > Beauty > Care > Shaving and hair removal > Men's > Beard and mustache care > Soap
260525	Allegro > Beauty > Care > Hand and foot care > Feet masks and serums
260528	Allegro > Health > Specialized Medical Equipment > Veterinary > Other
260529	Allegro > Health > Specialized Medical Equipment > Veterinary > Veterinary Devices and Equipment
260536	Allegro > Business and Services > Office and advertising > Advertising > Gadgets > Calendars
